peak_hz,fwhm_hz,fractional_bandwidth,left_hz,right_hz,peak_power_fraction,background_psd,peak_to_background,frequency_bin_hz,prominent_peak_count,flags,event,channel,utc,file,record,pc1,dust,saturated
168750.0,645.9467673499021,0.003827832695406827,168452.92878358302,169098.87555093292,0.4092207455696283,2.664850476131554e-08,14268.88203181449,468.75,2,resolution_limited; multiple_prominent_peaks,1244,V1V2,2025-03-24T12:19:49.903886000,psp_fld_l2_tds_wf_20250324_v00.cdf,287,-0.3835780763127261,False,False
168750.0,649.1807762599492,0.003846997192651551,168458.24698605834,169107.4277623183,0.5742027373720474,2.5300023154359627e-08,35655.31263968754,468.75,1,resolution_limited,1244,V3V4,2025-03-24T12:19:49.903886000,psp_fld_l2_tds_wf_20250324_v00.cdf,287,-0.3835780763127261,False,False
150000.0,624.4906138131628,0.004163270758754419,149686.0089123627,150310.49952617587,0.3048402989823791,2.8400590177496713e-09,1546.2192147101034,468.75,2,resolution_limited; multiple_prominent_peaks; near_known_line_grid,1244,SCM5,2025-03-24T12:19:49.903886000,psp_fld_l2_tds_wf_20250324_v00.cdf,287,-0.3835780763127261,False,False
168750.0,726.949554264982,0.004307849210459153,168291.7130321005,169018.66258636548,0.3183110379909628,1.0260366659204008e-08,13895.874168215329,468.75,4,resolution_limited; multiple_prominent_peaks,1245,V2,2025-03-24T12:19:49.938645000,psp_fld_l2_tds_wf_20250324_v00.cdf,288,-0.5055248590760621,False,False
168750.0,703.7019382528088,0.004170085560016645,168317.98880808073,169021.69074633354,0.5551069657464752,1.3629919135130319e-08,30954.99076456195,468.75,1,resolution_limited,1245,V4,2025-03-24T12:19:49.938645000,psp_fld_l2_tds_wf_20250324_v00.cdf,288,-0.5055248590760621,False,False
168750.0,725.3099913182959,0.004298133281886198,168293.22820932078,169018.53820063907,0.45505508786148546,2.5050661965127775e-08,16814.39789662316,468.75,2,resolution_limited; multiple_prominent_peaks,1245,V1V2,2025-03-24T12:19:49.938645000,psp_fld_l2_tds_wf_20250324_v00.cdf,288,-0.5055248590760621,False,False
168750.0,707.1398552784522,0.004190458401650087,168314.2911604386,169021.43101571704,0.6202629046865242,2.7253097861454187e-08,37452.07018149605,468.75,1,resolution_limited,1245,V3V4,2025-03-24T12:19:49.938645000,psp_fld_l2_tds_wf_20250324_v00.cdf,288,-0.5055248590760621,False,False
150000.0,622.9533533963549,0.0041530223559757,149688.7565977898,150311.70995118615,0.4591064084510642,2.9270692881627564e-09,3419.473992657367,468.75,2,resolution_limited; multiple_prominent_peaks; near_known_line_grid,1245,SCM5,2025-03-24T12:19:49.938645000,psp_fld_l2_tds_wf_20250324_v00.cdf,288,-0.5055248590760621,False,False
168281.25,671.9999922180432,0.003993314716987443,167884.70964744242,168556.70963966046,0.4286658836341122,1.096443018119339e-08,25751.82657886458,468.75,1,resolution_limited,1246,V2,2025-03-24T12:19:50.083879000,psp_fld_l2_tds_wf_20250324_v00.cdf,289,-0.538258847421322,False,False
168281.25,669.345536325156,0.003977540791532961,167888.82297448898,168558.16851081414,0.574010521306231,1.3716064290685835e-08,41417.6006090014,468.75,1,resolution_limited,1246,V4,2025-03-24T12:19:50.083879000,psp_fld_l2_tds_wf_20250324_v00.cdf,289,-0.538258847421322,False,False
168281.25,671.4717516381934,0.003990175682901056,167885.79748920267,168557.26924084086,0.5280559534099185,2.545138184919001e-08,32438.2651710999,468.75,1,resolution_limited,1246,V1V2,2025-03-24T12:19:50.083879000,psp_fld_l2_tds_wf_20250324_v00.cdf,289,-0.538258847421322,False,False
168281.25,668.8726903661154,0.003974730936251753,167889.02010724635,168557.89279761247,0.6083257872376724,2.6784773692572666e-08,48209.85236168911,468.75,1,resolution_limited,1246,V3V4,2025-03-24T12:19:50.083879000,psp_fld_l2_tds_wf_20250324_v00.cdf,289,-0.538258847421322,False,False
150000.0,625.1833680463897,0.004167889120309264,149686.95482982925,150312.13819787564,0.6332001349716792,3.1609987318900817e-09,13604.15615422132,468.75,1,resolution_limited; near_known_line_grid,1246,SCM5,2025-03-24T12:19:50.083879000,psp_fld_l2_tds_wf_20250324_v00.cdf,289,-0.538258847421322,False,False
158437.5,946.5440202698228,0.005974242337008743,157736.32156984252,158682.86559011234,0.7206371806324595,1.1092432303211831e-08,54090.70229520009,468.75,1,,1247,V2,2025-03-24T12:19:52.855943000,psp_fld_l2_tds_wf_20250324_v00.cdf,290,-0.5846247897869914,False,False
158437.5,944.3319402130437,0.005960280490496528,157738.77375203866,158683.1056922517,0.6942004600854128,1.4339165011762277e-08,24088.242443997544,468.75,1,,1247,V4,2025-03-24T12:19:52.855943000,psp_fld_l2_tds_wf_20250324_v00.cdf,290,-0.5846247897869914,False,False
158437.5,946.2049430576444,0.005972102204703081,157736.59640858875,158682.8013516464,0.7565272806998183,2.7467369751652245e-08,49657.26112361912,468.75,1,,1247,V1V2,2025-03-24T12:19:52.855943000,psp_fld_l2_tds_wf_20250324_v00.cdf,290,-0.5846247897869914,False,False
158437.5,943.2969941804186,0.005953748286740315,157739.6263685522,158682.92336273263,0.7347971424957027,2.6978053376973345e-08,41620.159217055305,468.75,1,,1247,V3V4,2025-03-24T12:19:52.855943000,psp_fld_l2_tds_wf_20250324_v00.cdf,290,-0.5846247897869914,False,False
150000.0,624.7965339945804,0.004165310226630536,149688.1150125645,150312.91154655907,0.6130115339883283,2.6755547867601386e-09,25131.705888310724,468.75,1,resolution_limited; near_known_line_grid,1247,SCM5,2025-03-24T12:19:52.855943000,psp_fld_l2_tds_wf_20250324_v00.cdf,290,-0.5846247897869914,False,False
157968.75,763.3223888985231,0.004832110078091541,157471.67405352872,158234.99644242725,0.5516323205182587,1.0828198951302031e-08,39917.05056375917,468.75,1,resolution_limited,1248,V2,2025-03-24T12:21:48.271204000,psp_fld_l2_tds_wf_20250324_v00.cdf,291,-0.882353661932485,False,False
157968.75,779.6387909835612,0.004935398874673385,157452.88749123702,158232.52628222058,0.6492654449562028,1.513898527785987e-08,40651.419924282665,468.75,1,resolution_limited,1248,V4,2025-03-24T12:21:48.271204000,psp_fld_l2_tds_wf_20250324_v00.cdf,291,-0.882353661932485,False,False
157968.75,767.0208951764216,0.0048555229763888215,157467.65524705895,158234.67614223537,0.637818719046407,2.7445115068510194e-08,48099.52865907047,468.75,1,resolution_limited,1248,V1V2,2025-03-24T12:21:48.271204000,psp_fld_l2_tds_wf_20250324_v00.cdf,291,-0.882353661932485,False,False
157968.75,776.3659612815827,0.004914680664888357,157456.7034516565,158233.0694129381,0.6940044261027525,2.7057588073065503e-08,76138.37485041747,468.75,1,resolution_limited,1248,V3V4,2025-03-24T12:21:48.271204000,psp_fld_l2_tds_wf_20250324_v00.cdf,291,-0.882353661932485,False,False
150000.0,625.0788823882176,0.004167192549254784,149687.69056605155,150312.76944843977,0.6327504154360425,2.8341995042169236e-09,35492.895518226236,468.75,1,resolution_limited; near_known_line_grid,1248,SCM5,2025-03-24T12:21:48.271204000,psp_fld_l2_tds_wf_20250324_v00.cdf,291,-0.882353661932485,False,False
170156.25,946.6490882499784,0.005563410619650929,169456.07614864683,170402.7252368968,0.3824386747740233,1.0151890555416959e-08,9638.926229284647,468.75,3,multiple_prominent_peaks,1249,V2,2025-03-24T12:22:21.949357000,psp_fld_l2_tds_wf_20250324_v00.cdf,292,-0.5348185405686844,False,False
170156.25,951.6222599068424,0.005592637707441498,169450.81254016515,170402.434800072,0.6761094145752765,1.5135364640566807e-08,26593.581179101606,468.75,1,,1249,V4,2025-03-24T12:22:21.949357000,psp_fld_l2_tds_wf_20250324_v00.cdf,292,-0.5348185405686844,False,False
170156.25,946.0507506266586,0.005559894218558875,169457.226440564,170403.27719119066,0.5278685175354145,2.4759350659473637e-08,11228.540858036453,468.75,2,multiple_prominent_peaks,1249,V1V2,2025-03-24T12:22:21.949357000,psp_fld_l2_tds_wf_20250324_v00.cdf,292,-0.5348185405686844,False,False
170156.25,951.6944121879351,0.005593061742885936,169450.77636943178,170402.47078161972,0.7612585001932328,2.634065204884423e-08,40078.30692330143,468.75,1,,1249,V3V4,2025-03-24T12:22:21.949357000,psp_fld_l2_tds_wf_20250324_v00.cdf,292,-0.5348185405686844,False,False
150000.0,625.2927042847441,0.004168618028564961,149687.8440693776,150313.13677366235,0.6482632276432595,2.7954664434328594e-09,46506.91002323016,468.75,1,resolution_limited; near_known_line_grid,1249,SCM5,2025-03-24T12:22:21.949357000,psp_fld_l2_tds_wf_20250324_v00.cdf,292,-0.5348185405686844,False,False
750000.0,624.2858897281112,0.0008323811863041483,749687.9946380269,750312.280527755,0.1845689208222891,8.77942333486672e-09,5518.431701805932,468.75,3,resolution_limited; multiple_prominent_peaks; near_known_line_grid,1250,V2,2025-03-24T12:22:23.046342000,psp_fld_l2_tds_wf_20250324_v00.cdf,293,-0.4507434010850353,False,False
149062.5,741.585197488399,0.004974995035561587,148776.45225685425,149518.03745434264,0.5844439178567291,1.5627783801566998e-08,29087.54966158978,468.75,1,resolution_limited,1250,V4,2025-03-24T12:22:23.046342000,psp_fld_l2_tds_wf_20250324_v00.cdf,293,-0.4507434010850353,False,False
750000.0,625.0318365645362,0.0008333757820860483,749687.8989119685,750312.930748533,0.3539213605452624,2.30058612573848e-08,6244.180572206325,468.75,1,resolution_limited; near_known_line_grid,1250,V1V2,2025-03-24T12:22:23.046342000,psp_fld_l2_tds_wf_20250324_v00.cdf,293,-0.4507434010850353,False,False
149062.5,780.845933274948,0.005238379426582461,148778.76510562672,149559.61103890167,0.6590234158120192,2.7792399153313843e-08,43611.4715533743,468.75,1,resolution_limited,1250,V3V4,2025-03-24T12:22:23.046342000,psp_fld_l2_tds_wf_20250324_v00.cdf,293,-0.4507434010850353,False,False
150000.0,624.1441062426893,0.004160960708284595,149688.70045267994,150312.84455892263,0.5502496263910874,2.9173639822824083e-09,8784.897147848742,468.75,1,resolution_limited; near_known_line_grid,1250,SCM5,2025-03-24T12:22:23.046342000,psp_fld_l2_tds_wf_20250324_v00.cdf,293,-0.4507434010850353,False,False
750000.0,624.1912935525179,0.0008322550580700239,749687.1912664215,750311.382559974,0.14900862718903327,8.667829009632385e-09,5573.274047857349,468.75,4,resolution_limited; multiple_prominent_peaks; near_known_line_grid,1251,V2,2025-03-24T12:22:23.071809000,psp_fld_l2_tds_wf_20250324_v00.cdf,294,-0.46662765942779977,False,False
148593.75,951.5998770051228,0.006404037027163813,148339.62534261512,149291.22521962025,0.621048324167115,2.0570787103522594e-08,26766.28731895729,468.75,1,,1251,V4,2025-03-24T12:22:23.071809000,psp_fld_l2_tds_wf_20250324_v00.cdf,294,-0.46662765942779977,False,False
750000.0,624.4658561915858,0.000832621141588781,749688.0285197361,750312.4943759277,0.2605996582005937,2.3499962397947838e-08,6141.478867519586,468.75,2,resolution_limited; multiple_prominent_peaks; near_known_line_grid,1251,V1V2,2025-03-24T12:22:23.071809000,psp_fld_l2_tds_wf_20250324_v00.cdf,294,-0.46662765942779977,False,False
148593.75,952.8932857070758,0.0064127413549161785,148339.87649952387,149292.76978523095,0.6499662419929036,2.966340293012113e-08,44752.343968801884,468.75,1,,1251,V3V4,2025-03-24T12:22:23.071809000,psp_fld_l2_tds_wf_20250324_v00.cdf,294,-0.46662765942779977,False,False
150000.0,625.0855599698552,0.004167237066465702,149687.73462253375,150312.8201825036,0.5337346044859542,2.786318565225241e-09,7808.437777922928,468.75,1,resolution_limited; near_known_line_grid,1251,SCM5,2025-03-24T12:22:23.071809000,psp_fld_l2_tds_wf_20250324_v00.cdf,294,-0.46662765942779977,False,False
148593.75,659.3635405149253,0.004437357160142505,148219.9591683553,148879.32270887023,0.4473718719002946,1.2202483870753583e-08,19789.461641939313,468.75,1,resolution_limited,1252,V2,2025-03-24T12:29:41.461485000,psp_fld_l2_tds_wf_20250324_v00.cdf,295,-0.5314793717144036,False,False
148593.75,654.312165835785,0.004403362630230309,148226.48922474615,148880.80139058194,0.5534350820753917,2.254663494522181e-08,19761.461971669945,468.75,1,resolution_limited,1252,V4,2025-03-24T12:29:41.461485000,psp_fld_l2_tds_wf_20250324_v00.cdf,295,-0.5314793717144036,False,False
148593.75,654.5144687740249,0.00440472408007756,148226.8453933372,148881.35986211122,0.5280265572348696,2.7502791110735444e-08,26030.1383177769,468.75,1,resolution_limited,1252,V1V2,2025-03-24T12:29:41.461485000,psp_fld_l2_tds_wf_20250324_v00.cdf,295,-0.5314793717144036,False,False
148593.75,652.6189555036835,0.004391967734199342,148229.0339332149,148881.65288871859,0.6207564378508561,2.948860540329929e-08,51667.28405577589,468.75,1,resolution_limited,1252,V3V4,2025-03-24T12:29:41.461485000,psp_fld_l2_tds_wf_20250324_v00.cdf,295,-0.5314793717144036,False,False
150000.0,624.4682451615809,0.004163121634410539,149688.33437979777,150312.80262495935,0.4346912259616038,2.840136304981036e-09,2248.7958752466975,468.75,1,resolution_limited; near_known_line_grid,1252,SCM5,2025-03-24T12:29:41.461485000,psp_fld_l2_tds_wf_20250324_v00.cdf,295,-0.5314793717144036,False,False
750000.0,624.1964524240466,0.0008322619365653955,749688.212428835,750312.408881259,0.20310331407096935,8.752826501004263e-09,5118.792560356033,468.75,3,resolution_limited; multiple_prominent_peaks; near_known_line_grid,1253,V2,2025-03-24T12:29:41.590803000,psp_fld_l2_tds_wf_20250324_v00.cdf,296,-0.14359903755502856,False,False
147656.25,865.7641445422196,0.005863376217005508,147400.16056090462,148265.92470544684,0.655380415231995,1.2884015788581248e-08,19321.804578141528,468.75,1,resolution_limited,1253,V4,2025-03-24T12:29:41.590803000,psp_fld_l2_tds_wf_20250324_v00.cdf,296,-0.14359903755502856,False,False
750000.0,624.3389718994731,0.0008324519625326309,749688.4047319875,750312.743703887,0.2912133423870438,2.3335319811660745e-08,6183.209003682577,468.75,2,resolution_limited; multiple_prominent_peaks; near_known_line_grid,1253,V1V2,2025-03-24T12:29:41.590803000,psp_fld_l2_tds_wf_20250324_v00.cdf,296,-0.14359903755502856,False,False
147656.25,861.3940268076549,0.005833779652453959,147398.9765228955,148260.37054970316,0.6656859485357999,2.662343271903757e-08,23002.171121488398,468.75,1,resolution_limited,1253,V3V4,2025-03-24T12:29:41.590803000,psp_fld_l2_tds_wf_20250324_v00.cdf,296,-0.14359903755502856,False,False
150000.0,627.0900675224257,0.004180600450149504,149685.72206934335,150312.81213686577,0.5304239980867475,2.9412008279711504e-09,5066.846868552578,468.75,1,resolution_limited; near_known_line_grid,1253,SCM5,2025-03-24T12:29:41.590803000,psp_fld_l2_tds_wf_20250324_v00.cdf,296,-0.14359903755502856,False,False
157500.0,642.6834783773229,0.00408053002144332,157168.06492759785,157810.74840597517,0.19578660385423607,1.0859308474799505e-08,4566.435614088224,468.75,3,resolution_limited; multiple_prominent_peaks,1254,V2,2025-03-24T12:31:12.952409000,psp_fld_l2_tds_wf_20250324_v00.cdf,297,-0.5439680442984354,False,False
157500.0,639.3021979367768,0.004059061574201757,157169.35622109717,157808.65841903395,0.6221779701423102,1.422796286637303e-08,60433.39903242516,468.75,1,resolution_limited,1254,V4,2025-03-24T12:31:12.952409000,psp_fld_l2_tds_wf_20250324_v00.cdf,297,-0.5439680442984354,False,False
750000.0,625.5055439093849,0.0008340073918791798,749687.2582960848,750312.7638399942,0.27418010975639084,2.342682530478832e-08,6220.888820622858,468.75,2,resolution_limited; multiple_prominent_peaks; near_known_line_grid,1254,V1V2,2025-03-24T12:31:12.952409000,psp_fld_l2_tds_wf_20250324_v00.cdf,297,-0.5439680442984354,False,False
157500.0,638.5377694658237,0.004054208060100467,157167.82404263844,157806.36181210427,0.6263027210895015,2.754313347993687e-08,74281.31964744073,468.75,1,resolution_limited,1254,V3V4,2025-03-24T12:31:12.952409000,psp_fld_l2_tds_wf_20250324_v00.cdf,297,-0.5439680442984354,False,False
300000.0,623.6630468845251,0.002078876822948417,299689.1818200247,300312.8448669092,0.3016418965099243,7.889350331717717e-10,6185.623675139365,468.75,2,resolution_limited; multiple_prominent_peaks; near_known_line_grid,1254,SCM5,2025-03-24T12:31:12.952409000,psp_fld_l2_tds_wf_20250324_v00.cdf,297,-0.5439680442984354,False,False
750000.0,624.950699368841,0.0008332675991584547,749687.7322629747,750312.6829623436,0.22308913233521616,8.730940382534888e-09,5259.772914289459,468.75,3,resolution_limited; multiple_prominent_peaks; near_known_line_grid,1255,V2,2025-03-24T12:31:12.972947000,psp_fld_l2_tds_wf_20250324_v00.cdf,298,-0.5865590410816809,False,False
157500.0,630.3108831467398,0.004001973861249141,157179.7888793319,157810.09976247864,0.6085175613926411,1.3650895440790662e-08,53236.67982488746,468.75,1,resolution_limited,1255,V4,2025-03-24T12:31:12.972947000,psp_fld_l2_tds_wf_20250324_v00.cdf,298,-0.5865590410816809,False,False
750000.0,624.8926520626992,0.0008331902027502656,749687.7099823429,750312.6026344056,0.42158493243973044,2.320983539321834e-08,6287.32852684542,468.75,1,resolution_limited; near_known_line_grid,1255,V1V2,2025-03-24T12:31:12.972947000,psp_fld_l2_tds_wf_20250324_v00.cdf,298,-0.5865590410816809,False,False
157500.0,630.401050806744,0.004002546354328534,157179.22223520753,157809.62328601428,0.6133429077575278,3.0026266201135324e-08,56019.40973465255,468.75,1,resolution_limited,1255,V3V4,2025-03-24T12:31:12.972947000,psp_fld_l2_tds_wf_20250324_v00.cdf,298,-0.5865590410816809,False,False
300000.0,624.1815216600662,0.0020806050722002208,299688.36408711615,300312.5456087762,0.32704600431599945,7.830566269834866e-10,5720.744984157531,468.75,2,resolution_limited; multiple_prominent_peaks; near_known_line_grid,1255,SCM5,2025-03-24T12:31:12.972947000,psp_fld_l2_tds_wf_20250324_v00.cdf,298,-0.5865590410816809,False,False
750000.0,624.5612278565532,0.0008327483038087375,749688.380653786,750312.9418816426,0.17882169110227167,8.790361354617903e-09,5556.244199947122,468.75,2,resolution_limited; multiple_prominent_peaks; near_known_line_grid,1256,V2,2025-03-24T12:37:40.859622000,psp_fld_l2_tds_wf_20250324_v00.cdf,299,-0.30998430693109263,False,False
150937.5,836.2518306806742,0.005540384799540698,150674.65595446035,151510.90778514103,0.5624255111254998,2.193520326838289e-08,36221.74835485695,468.75,1,resolution_limited,1256,V4,2025-03-24T12:37:40.859622000,psp_fld_l2_tds_wf_20250324_v00.cdf,299,-0.30998430693109263,False,False
750000.0,624.5874777963618,0.0008327833037284824,749687.4624784566,750312.0499562529,0.2180748973230032,2.37053371337907e-08,6125.856774985674,468.75,2,resolution_limited; multiple_prominent_peaks; near_known_line_grid,1256,V1V2,2025-03-24T12:37:40.859622000,psp_fld_l2_tds_wf_20250324_v00.cdf,299,-0.30998430693109263,False,False
